MeasureItem	Year	Month	Value	ProvidedValue	AVG_Value	FromCountryMapCode	ToCountryMapCode	MeasureTime	Direction	Flag	FromCountryMemberType	ToCountryMemberType	CreatedDateTime	UpdatedDateTime
Physical Energy & Power Flows	2025	6	842	842	842	AT	DE	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	1050	1050	1050	AT	DE	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	670	670	670	AT	DE	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	1212	1212	1212	AT	DE	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	66	66	66	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	636	636	636	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	182	182	182	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	712	712	712	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	212	212	212	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	269	269	269	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	651	651	651	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	149	149	149	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	848	848	848	AT	HU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	193	193	193	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	138	138	138	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	173	173	173	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	212	212	212	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	179	179	179	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	340	340	340	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	72	72	72	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	198	198	198	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	247	247	247	AT	IT	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	371	371	371	AT	SI	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	968	968	968	AT	SI	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	208	208	208	AT	SI	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	417	417	417	AT	SI	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	513	513	513	AT	SI	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	698	698	698	AT	SI	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	1028	1028	1028	AT	SI	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	809	809	809	AT	SI	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	1033	1033	1033	AT	SI	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	121	121	121	AZ	GE	Value on 3rd Wed. at 03	Export	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	130	130	130	AZ	GE	Value on 3rd Wed. at 03	Export	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	20	20	20	AZ	GE	Value on 3rd Wed. at 03	Export	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	125	125	125	AZ	GE	Value on 3rd Wed. at 03	Export	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	121	121	121	AZ	GE	Value on 3rd Wed. at 03	Export	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	198	198	198	AZ	GE	Value on 3rd Wed. at 03	Export	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	60	60	60	AZ	GE	Value on 3rd Wed. at 03	Export	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	0	0	0	AZ	GE	Value on 3rd Wed. at 03	Import	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	0	0	0	AZ	GE	Value on 3rd Wed. at 03	Import	Harmonized	NaM	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	81	81	81	BA	HR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	51	51	51	BA	HR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	171	171	171	BA	HR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	615	615	615	BA	HR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	78	78	78	BA	HR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	142	142	142	BA	HR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	256	256	256	BA	HR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	141	141	141	BA	HR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	570	570	570	BA	HR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	467	467	467	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	339	339	339	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	282	282	282	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	925	925	925	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	105	105	105	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	201	201	201	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	717	717	717	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	372	372	372	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	814	814	814	BA	ME	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	69	69	69	BA	RS	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	41	41	41	BA	RS	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	129	129	129	BA	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	159	159	159	BA	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	0	0	0	BA	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	89	89	89	BA	RS	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	37	37	37	BA	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	0	0	0	BA	RS	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	141	141	141	BA	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1002	1002	1002	BE	DE	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	960	960	960	BE	DE	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	971	971	971	BE	DE	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	607	607	607	BE	DE	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	0	0	0	BE	DE	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	99	99	99	BE	DE	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	763	763	763	BE	DE	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	980	980	980	BE	DE	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	881	881	881	BE	DE	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	912	912	912	BE	FR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	494	494	494	BE	FR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	1573	1573	1573	BE	FR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	82	82	82	BE	FR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	1013	1013	1013	BE	FR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	2540	2540	2540	BE	FR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	1126	1126	1126	BE	FR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	1715	1715	1715	BE	FR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	1936	1936	1936	BE	FR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	998	998	998	BE	GB	Value on 3rd Wed. at 03	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	3	3	3	BE	GB	Value on 3rd Wed. at 03	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	589	589	589	BE	GB	Value on 3rd Wed. at 03	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	796	796	796	BE	GB	Value on 3rd Wed. at 03	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	707	707	707	BE	GB	Value on 3rd Wed. at 03	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	591	591	591	BE	GB	Value on 3rd Wed. at 03	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	589	589	589	BE	GB	Value on 3rd Wed. at 03	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	75	75	75	BE	GB	Value on 3rd Wed. at 03	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	236	236	236	BE	GB	Value on 3rd Wed. at 03	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	26	26	26	BE	LU	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	107	107	107	BE	LU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	30	30	30	BE	LU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	211	211	211	BE	LU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	133	133	133	BE	LU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	154	154	154	BE	LU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	165	165	165	BE	LU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	55	55	55	BE	LU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	193	193	193	BE	LU	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	271	271	271	BE	NL	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	1851	1851	1851	BE	NL	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	2065	2065	2065	BE	NL	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	1877	1877	1877	BE	NL	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	1527	1527	1527	BE	NL	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	268	268	268	BE	NL	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	582	582	582	BE	NL	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	1305	1305	1305	BE	NL	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	1074	1074	1074	BE	NL	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	160	160	160	BG	GR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	42	42	42	BG	GR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	343	343	343	BG	GR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	544	544	544	BG	GR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	171	171	171	BG	GR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	41	41	41	BG	GR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	26	26	26	BG	GR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	60	60	60	BG	GR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	290	290	290	BG	GR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	100	100	100	BG	MK	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	38	38	38	BG	MK	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	25	25	25	BG	MK	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	269	269	269	BG	MK	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	102	102	102	BG	MK	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	217	217	217	BG	MK	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	136	136	136	BG	MK	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	192	192	192	BG	MK	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	245	245	245	BG	MK	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	191	191	191	BG	RO	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	176	176	176	BG	RO	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	74	74	74	BG	RO	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	753	753	753	BG	RO	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	75	75	75	BG	RO	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	564	564	564	BG	RO	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	219	219	219	BG	RO	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	13	13	13	BG	RO	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	680	680	680	BG	RO	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	83	83	83	BG	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	127	127	127	BG	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	86	86	86	BG	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	3	3	3	BG	RS	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	231	231	231	BG	RS	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	220	220	220	BG	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	73	73	73	BG	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	166	166	166	BG	RS	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	0	0	0	BG	RS	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	22	22	22	BG	TR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	98	98	98	BG	TR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	206	206	206	BG	TR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	5	5	5	BG	TR	Value on 3rd Wed. at 03	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	181	181	181	BG	TR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	222	222	222	BG	TR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	206	206	206	BG	TR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	159	159	159	BG	TR	Value on 3rd Wed. at 03	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
